search_id	search_start_user_action_server_ts	search_start_user_action_id	search_start_user_action_name	search_end_user_action_server_ts	search_end_user_action_id	search_end_user_action_name	search_terminating_user_action_server_ts	search_terminating_user_action_id	search_terminating_user_action_name	visit_id	browse_id	new_browse_ind	platform	app_version	add_in_client_id	client_ip	web_security_role	carrier	device_id	device_model	operating_system	browser	browser_main_version	browser_full_version	browser_description	search_entry_txt	home_page_element_txt	search_suggestion_txt	part_number_txt	full_presentation_link_txt	friendly_url_txt	navigation_type	original_href	referrer	action_location	fast_track_ind	implicit_ind	search_suggestion_position	matches_ssa_ind	best_match	end_to_end_probability	end_to_end_translation	found_by	search_types	union_search_result_ids_count	unambiguous_attribute_count	unambiguous_spec_count	ambiguous_attribute_count	ambiguous_spec_count	end_to_end_use_reasons	end_to_end_reasons_not_used	tagged_components	first_success_user_action_id	first_success_user_action_name	first_success_part_number_txt	time_to_first_success	user_action_engagement_count	user_action_engagement_count_to_first_success	spec_select_engagement_count	spec_select_engagement_count_before_first_success	landing_page_group_engagement_count	landing_page_group_engagement_count_before_first_success	part_number_engagement_count	part_number_engagement_count_before_first_success	product_detail_engagement_count	product_detail_engagement_count_before_first_success	presentation_image_select_engagement_count	presentation_image_select_engagement_count_before_first_success	website_carousel_engagement_count	website_carousel_engagement_count_before_first_success	contextual_search_engagement_count	contextual_search_engagement_count_before_first_success	spec_snippet_opened_engagement_count	spec_snippet_opened_engagement_count_before_first_success	about_page_expand_engagement_count	about_page_expand_engagement_count_before_first_success	spec_deselect_engagement_count	spec_deselect_engagement_count_before_first_success	clear_all_specs_engagement_count	clear_all_specs_engagement_count_before_first_success	navigate_back_engagement_count	navigate_back_engagement_count_before_first_success	industrial_info_share_button_clicked_info_success_count	additional_content_info_success_count	saved_product_info_success_count	save_to_collection_info_success_count	copy_part_number_info_success_count	copy_description_info_success_count	copy_link_info_success_count	save_image_info_success_count	copy_image_info_success_count	save_cad_info_success_count	share_product_info_success_count	share_mobile_page_info_success_count	forward_catalog_via_email_send_info_success_count	print_full_presentations_info_success_count	print_catalog_page_info_success_count	print_product_detail_info_success_count	print_cad_info_success_count	print_info_success_count	has_info_success	add_to_order_pre_order_success_count	has_pre_order_success	model_name
6a755ced782a42c1beeac8c1cab564c1_search	2026-05-30 10:30:51.000	6a755ced782a42c1beeac8c1cab564c1	friendly_url	2026-05-30 10:30:51.000	6a755ced782a42c1beeac8c1cab564c1	friendly_url	NULL	NULL	NULL	b053a4e442e144078effae1b6213a83a	116644345991	1	mobile_website	NULL	NULL	207.212.6.42	NULL	NULL	NULL	NULL	ios	safari	26	26.5	safari 26.5 on apple iphone (ios 18.7)	NULL	NULL	NULL	NULL	NULL	91578a863	navigate	https://www.mcmaster.com/91578a863/?mode=qr&codeid=4	(none)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL
5db9d6264b0f41d98277006570987b15_search	2026-05-30 10:31:03.000	5db9d6264b0f41d98277006570987b15	friendly_url	2026-05-30 10:31:03.000	5db9d6264b0f41d98277006570987b15	friendly_url	NULL	NULL	NULL	105e08cf961a422b94555b50e147c208	123274315379	1	mobile_website	NULL	NULL	107.115.224.5	NULL	NULL	NULL	NULL	ios	safari	26	26.5	safari 26.5 on apple iphone (ios 18.7)	NULL	NULL	NULL	NULL	NULL	91578a863	navigate	https://www.mcmaster.com/91578a863/?mode=qr&codeid=4	(none)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL
acaeca1e7c004361a8082e98379daa1c_search	2026-05-30 07:05:53.000	acaeca1e7c004361a8082e98379daa1c	friendly_url	2026-05-30 07:05:53.000	acaeca1e7c004361a8082e98379daa1c	friendly_url	NULL	NULL	NULL	70544a04d68a42aa92142f53dbbbff38	158083953820	0	mobile_website	NULL	NULL	50.151.209.1	NULL	NULL	NULL	NULL	android	chrome mobile	148	148.0.0.0	chrome mobile 148.0.0.0 on k (android 10)	NULL	NULL	NULL	NULL	NULL	92865a133	navigate	https://www.mcmaster.com/92865a133/?mode=qr&codeid=4	(none)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL
c6ee726024044d4793ddb97f09766ea1_search	2026-05-29 15:05:19.000	c6ee726024044d4793ddb97f09766ea1	friendly_url	2026-05-29 15:05:19.000	c6ee726024044d4793ddb97f09766ea1	friendly_url	NULL	NULL	NULL	cc9f4beeddd74b0f98fefd5199a1952b	182931837705	0	mobile_website	NULL	NULL	50.233.58.1	NULL	NULL	NULL	NULL	ios	safari	26	26.5	safari 26.5 on apple iphone (ios 18.7)	NULL	NULL	NULL	NULL	NULL	93298a155	navigate	https://www.mcmaster.com/93298a155/?mode=qr&codeid=4	(none)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL
